sku,Name,Brand,Categories,Price,Description,Images,Length,Width,Height
RS8315,Sarella,Schonbek,Lighting > Chandeliers,6475,"* MADE TO ORDER 

A waterfall of metal discs and crystal beading 
glimmers around fine glass arms. Sarellaâs 
classic marriage of hand-finished metal and 
multifaceted crystal drops sheds a beautiful, 
soft light on your interior. An instant heirloom, it 
has been interpreted in different styles, from the 
traditional frame enhanced by round branches, 
to the simple bejeweled columns perfect for 
intimate areas. 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Black (-51) 
- Polished Stainless Steel (-401) 


Type: Chandelier
Width/Length: 41in / 104cm
Height: 35in / 89cm
Chain Length: 80in / 203cm
Hang Weight: 41lbs / 18.5kg
Tier Count: 2
Bulb Count: 15
Bulb Info: (15) E12, 60 MAX, B10**
Voltage: 110V / 220V / CCC","RS8315-1, RS8315-2",41,41,35
RS83151,Sarella,Schonbek,Lighting > Chandeliers,6385,"* MADE TO ORDER 

A waterfall of metal discs and crystal beading 
glimmers around fine glass arms. Sarellaâs 
classic marriage of hand-finished metal and 
multifaceted crystal drops sheds a beautiful, 
soft light on your interior. An instant heirloom, it 
has been interpreted in different styles, from the 
traditional frame enhanced by round branches, 
to the simple bejeweled columns perfect for 
intimate areas. 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Black (-51) 
- Polished Stainless Steel (-401) 


Type: Chandelier
Width/Length: 41in / 104cm
Height: 35in / 89cm
Chain Length: 80in / 203cm
Hang Weight: 41lbs / 18.5kg
Bulb Count: 15
Bulb Info: (15) E12, 60 MAX, B10**
Voltage: 110V / 220V","RS83151-1, RS83151-2",41,41,35
RS83081,Sarella,Schonbek,Lighting > Chandeliers,3875,"* MADE TO ORDER 

A waterfall of metal discs and crystal beading 
glimmers around fine glass arms. Sarellaâs 
classic marriage of hand-finished metal and 
multifaceted crystal drops sheds a beautiful, 
soft light on your interior. An instant heirloom, it 
has been interpreted in different styles, from the 
traditional frame enhanced by round branches, 
to the simple bejeweled columns perfect for 
intimate areas. 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Black (-51) 
- Polished Stainless Steel (-401) 


Type: Chandelier
Width/Length: 30in / 76cm
Height: 31in / 79cm
Chain Length: 40in / 102cm
Hang Weight: 22lbs / 9.9kg
Bulb Count: 8
Bulb Info: (8) E12, 60 MAX, B10**
Voltage: 110V / 220V","RS83081-1, RS83081-2",30,30,31
RS83061,Sarella,Schonbek,Lighting > Chandeliers,2815,"* MADE TO ORDER 

A waterfall of metal discs and crystal beading 
glimmers around fine glass arms. Sarellaâs 
classic marriage of hand-finished metal and 
multifaceted crystal drops sheds a beautiful, 
soft light on your interior. An instant heirloom, it 
has been interpreted in different styles, from the 
traditional frame enhanced by round branches, 
to the simple bejeweled columns perfect for 
intimate areas. 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Black (-51) 
- Polished Stainless Steel (-401) 


Type: Chandelier
Width/Length: 24.5in / 62cm
Height: 23.5in / 60cm
Chain Length: 40in / 102cm
Hang Weight: 14lbs / 6.3kg
Bulb Count: 6
Bulb Info: (6) E12, 60 MAX, B10**
Voltage: 110V / 220V","RS83061-1, RS83061-2",24.5,24.5,23.5
RS8351,Sarella,Schonbek,Lighting > Pendants,19555,"* MADE TO ORDER 

A waterfall of metal discs and crystal beading 
glimmers around fine glass arms. Sarellaâs 
classic marriage of hand-finished metal and 
multifaceted crystal drops sheds a beautiful, 
soft light on your interior. An instant heirloom, it 
has been interpreted in different styles, from the 
traditional frame enhanced by round branches, 
to the simple bejeweled columns perfect for 
intimate areas. 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Black (-51) 
- Polished Stainless Steel (-401) 


Type: Pendant
Width/Length: 59in / 150cm
Height: 10in / 25cm
Chain Length: 144in / 366cm
Hang Weight: 91lbs / 41kg
Bulb Count: 32
Bulb Info: (32) E12, 40 MAX, G16-1/2**
Voltage: 110V / 220V / CCC","RS8351-1, RS8351-2",59,59,10
RS8350,Sarella,Schonbek,Lighting > Pendants,11705,"* MADE TO ORDER 

A waterfall of metal discs and crystal beading 
glimmers around fine glass arms. Sarellaâs 
classic marriage of hand-finished metal and 
multifaceted crystal drops sheds a beautiful, 
soft light on your interior. An instant heirloom, it 
has been interpreted in different styles, from the 
traditional frame enhanced by round branches, 
to the simple bejeweled columns perfect for 
intimate areas. 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Black (-51) 
- Polished Stainless Steel (-401) 


Type: Pendant
Width/Length: 48in / 122cm
Height: 8in / 20cm
Chain Length: 144in / 366cm
Hang Weight: 63lbs / 28.4kg
Bulb Count: 27
Bulb Info: (27) E12, 40 MAX, G16-1/2**
Voltage: 110V / 220V / CCC","RS8350-1, RS8350-2",48,48,8
RS8332,Sarella,Schonbek,Lighting > Wall Sconces,2185,"* MADE TO ORDER 

A waterfall of metal discs and crystal beading 
glimmers around fine glass arms. Sarellaâs 
classic marriage of hand-finished metal and 
multifaceted crystal drops sheds a beautiful, 
soft light on your interior. An instant heirloom, it 
has been interpreted in different styles, from the 
traditional frame enhanced by round branches, 
to the simple bejeweled columns perfect for 
intimate areas. 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Black (-51) 
- Polished Stainless Steel (-401) 


Type: Wall Sconce
Width/Length: 16in / 41cm
Height: 23in / 58cm
Depth/Extension: 10in / 25cm
Hang Weight: 7lbs / 3.2kg
Tier Count: 1
Bulb Count: 2
Bulb Info: (2) E12, 60 MAX, B10**
Voltage: 110V / 220V / CCC","RS8332-1, RS8332-2",16,10,23
CF1006,Savannah,Schonbek,Lighting > Chandeliers,2025,"* MADE TO ORDER 

With beautifully detailed glass arms, exquisitely
faceted large crystals in various shapes, and
elongated candle slips, Savannah celebrates
the timeless romance of the chandelier. Wall
sconces express the same elegance with a
single long tiered crystal pendant balancing the
height of the candle slip. Savannah always
complements her hostess, elevating the tenor
of traditional, contemporary, and eclectic
interiors. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Heirloom Gold (-22) 
- Polished Silver (-40) 
- Black (-51)

Type: Chandelier
Width/Length: 25.5in / 65cm
Height: 26.5in / 67cm
Chain Length: 40in / 102cm
Hang Weight: 24lbs / 10.8kg
Bulb Count: 6
Bulb Info: (6) E12, 60 MAX, B10**
Voltage: 110V / 220V","CF1006-1, CF1006-2",25.5,25.5,26.5
CF1001,Savannah,Schonbek,Lighting > Wall Sconces,449,"* MADE TO ORDER 

With beautifully detailed glass arms, exquisitely 
faceted large crystals in various shapes, and 
elongated candle slips, Savannah celebrates 
the timeless romance of the chandelier. Wall 
sconces express the same elegance with a 
single long tiered crystal pendant balancing the 
height of the candle slip. Savannah always 
complements her hostess, elevating the tenor 
of traditional, contemporary, and eclectic 
interiors. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Heirloom Gold (-22) 
- Polished Silver (-40) 
- Black (-51)

Type: Wall Sconce
Width/Length: 6in / 15cm
Height: 17in / 43cm
Depth/Extension: 10.5in / 27cm
Hang Weight: 2lbs / .9kg
Bulb Count: 1
Bulb Info: (1) E12, 60 MAX, B10**
Voltage: 110V / 220V","CF1001-1, CF1001-2",5,7,15
ST1952,Sonatina,Schonbek,Lighting > Chandeliers,4415,"* MADE TO ORDER 

Like playful notes rising and falling in a Baroque
Sonatina, a flight of delicate crystals dance
around the graceful, handcrafted glass and
metal column of this chandelier. These palatial
designs dazzle in stately lobbies and ballrooms,
and in your own plush entertainment areas.

Choose your trim:
- Clear Heritage Crystal
- Clear Crystals From Swarovski

Choose your color:
- Heirloom Gold (-22)
- Etruscan Gold (-23)
- French Gold (-26) Premium Finish
- Polished Silver (-40)
- Antique Silver (-48)
- Black Pearl (-49) Premium Finish
- Heirloom Bronze (-76)
- Aurelia (-211)

Type: Chandelier
Width/Length: 35in / 89cm
Height: 52.5in / 133cm
Chain Length: 120in / 305cm
Hang Weight: 48lbs / 21.6kg
Tier Count: 1
Bulb Count: 14
Bulb Info: (14) E12, 60 MAX, B10**
Voltage: 110V","ST1952-1, ST1952-2",35,35,52.5
ST1852,Sonatina,Schonbek,Lighting > Chandeliers,4075,"* MADE TO ORDER 

Like playful notes rising and falling in a Baroque 
Sonatina, a flight of delicate crystals dance 
around the graceful, handcrafted glass and 
metal column of this chandelier. These palatial 
designs dazzle in stately lobbies and ballrooms, 
and in your own plush entertainment areas. 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- Heirloom Gold (-22) 
- Etruscan Gold (-23) 
- French Gold (-26) Premium Finish 
- Polished Silver (-40) 
- Antique Silver (-48) 
- Black Pearl (-49) Premium Finish 
- Heirloom Bronze (-76) 
- Aurelia (-211)

Type: Chandelier
Width/Length: 35in / 89cm
Height: 39in / 99cm
Chain Length: 80in / 203cm
Hang Weight: 35lbs / 15.8kg
Tier Count: 1
Bulb Count: 14
Bulb Info: (14) E12, 60 MAX, B10**
Voltage: 110V","ST1852-1, ST1852-2",35,35,39
6967,Sophia,Schonbek,Lighting > Chandeliers,26145,"* MADE TO ORDER 

The Rococco frame of Sophia, entirely cast in
Italy for Schonbek, features elaborately etched
precious metals forming an open-cage design.
Rich crystal adornments add a royal allure to
this true heirloom piece. 

Choose your trim: 
- Clear Crystals From Swarovski 
- Clear Optic Crystal 
- Golden Shadow Crystals From Swarovski 
- Silver Shade Crystals From Swarovski 

Choose your color: 
- Heirloom Gold (-22) 
- Etruscan Gold (-23) 
- French Gold (-26) Premium Finish 
- Parchment Gold (-27) Artistic Casting Premium Finish 
- Antique Silver (-48) 
- Parchment Bronze (-74) Artistic Casting Premium Finish 
- Heirloom Bronze (-76) 
- Roman Silver (-80) Artistic Casting Premium Finish 
- Florentine Bronze (-83) Artistic Casting Premium Finish 
- Midnight Gild (-86) Artistic Casting Premium Finish

Type: Chandelier
Width/Length: 55in / 140cm
Height: 63in / 160cm
Chain Length: 126in / 320cm
Hang Weight: 180lbs / 81kg
Tier Count: 3
Bulb Count: 35
Bulb Info: (35) E12, 60 MAX, B10**
Voltage: 110V","6967-1, 6967-2",55,55,63
6949,Sophia,Schonbek,Lighting > Chandeliers,6455,"* MADE TO ORDER 

The Rococco frame of Sophia, entirely cast in 
Italy for Schonbek, features elaborately etched 
precious metals forming an open-cage design. 
Rich crystal adornments add a royal allure to 
this true heirloom piece. 

Choose your trim: 
- Clear Crystals From Swarovski 
- Clear Optic Crystal 
- Golden Shadow Crystals From Swarovski 
- Silver Shade Crystals From Swarovski 

Choose your color: 
- Heirloom Gold (-22) 
- Etruscan Gold (-23) 
- French Gold (-26) Premium Finish 
- Parchment Gold (-27) Artistic Casting Premium Finish 
- Antique Silver (-48) 
- Parchment Bronze (-74) Artistic Casting Premium Finish 
- Heirloom Bronze (-76) 
- Roman Silver (-80) Artistic Casting Premium Finish 
- Florentine Bronze (-83) Artistic Casting Premium Finish 
- Midnight Gild (-86) Artistic Casting Premium Finish

Type: Chandelier
Width/Length: 28in / 71cm
Height: 30in / 76cm
Chain Length: 40in / 102cm
Hang Weight: 25.5lbs / 11.5kg
Tier Count: 1
Bulb Count: 9
Bulb Info: (9) E12, 60 MAX, B10**
Voltage: 110V","6949-1, 6949-2",28,28,30
3612,Sterling,Schonbek,Lighting > Chandeliers,25625,"*MADE TO ORDER

In the eighteenth century advances in
glassmaking techniques and the demands of
rich patrons made all-glass chandeliers the
ultimate statement of class. Sterling, an allcrystal chandelier with hand-formed crystal
arms and finely cut pendants, column and
dishes, is the ultimate illustration of historical
chandeliersâ âdazzling by light.â

Choose your trim:
- Clear Crystals From Swarovski
- Clear Heritage Crystal

Choose your color:
- Polished Silver (-40)
- Aurelia (-211)

Type: Chandelier
Width/Length: 60in / 152cm
Height: 76in / 193cm
Chain Length: 126in / 320cm
Hang Weight: 176lbs / 79.2kg
Tier Count: 1
Bulb Count: 45
Bulb Info: (40) E12, 60 MAX, B10**
(5) E12, 25 MAX, B8*
Voltage: 110V / 220V / CCC","3612-1, 3612-2",60,60,76
2998,Sterling,Schonbek,Lighting > Chandeliers,5745,"*MADE TO ORDER 

In the eighteenth century advances in 
glassmaking techniques and the demands of 
rich patrons made all-glass chandeliers the 
ultimate statement of class. Sterling, an allcrystal chandelier with hand-formed crystal 
arms and finely cut pendants, column and 
dishes, is the ultimate illustration of historical 
chandeliersâ âdazzling by light.â 

Choose your trim: 
- Clear Crystals From Swarovski 
- Clear Heritage Crystal 

Choose your color: 
- Polished Silver (-40) 
- Aurelia (-211)

Type: Chandelier
Width/Length: 34in / 86cm
Height: 43in / 109cm
Chain Length: 126in / 320cm
Hang Weight: 54lbs / 24.3kg
Tier Count: 3
Bulb Count: 20
Bulb Info: (20) E12, 60 MAX, B10**
Voltage: 110V / 220V / CCC","2998-1, 2998-2",34,34,43
2997,Sterling,Schonbek,Lighting > Chandeliers,2595,"*MADE TO ORDER 

In the eighteenth century advances in 
glassmaking techniques and the demands of 
rich patrons made all-glass chandeliers the 
ultimate statement of class. Sterling, an allcrystal chandelier with hand-formed crystal 
arms and finely cut pendants, column and 
dishes, is the ultimate illustration of historical 
chandeliersâ âdazzling by light.â 

Choose your trim: 
- Clear Crystals From Swarovski 
- Clear Heritage Crystal 

Choose your color: 
- Polished Silver (-40) 
- Aurelia (-211)

Type: Chandelier
Width/Length: 29in / 74cm
Height: 38in / 97cm
Chain Length: 40in / 102cm
Hang Weight: 32lbs / 14.4kg
Tier Count: 2
Bulb Count: 12
Bulb Info: (12) E12, 60 MAX, B10**
Voltage: 110V / 220V / CCC","2997-1, 2997-2",29,29,38
2991,Sterling,Schonbek,Lighting > Wall Sconces,479,"*MADE TO ORDER 

In the eighteenth century advances in 
glassmaking techniques and the demands of 
rich patrons made all-glass chandeliers the 
ultimate statement of class. Sterling, an allcrystal chandelier with hand-formed crystal 
arms and finely cut pendants, column and 
dishes, is the ultimate illustration of historical 
chandeliersâ âdazzling by light.â 

Choose your trim: 
- Clear Crystals From Swarovski 
- Clear Heritage Crystal 

Choose your color: 
- Polished Silver (-40) 
- Aurelia (-211)

Type: Wall Sconce
Width/Length: 15.5in / 39cm
Height: 16.5in / 42cm
Depth/Extension: 6.5in / 17cm
Hang Weight: 4lbs / 1.8kg
Tier Count: 1
Bulb Count: 2
Bulb Info: (2) E12, 60 MAX, B10**
Voltage: 110V / 220V / CCC","2991-1, 2991-2",15.5,6.5,16.5
2992,Sterling,Schonbek,Lighting > Wall Sconces,619,"*MADE TO ORDER 

In the eighteenth century advances in 
glassmaking techniques and the demands of 
rich patrons made all-glass chandeliers the 
ultimate statement of class. Sterling, an allcrystal chandelier with hand-formed crystal 
arms and finely cut pendants, column and 
dishes, is the ultimate illustration of historical 
chandeliersâ âdazzling by light.â 

Choose your trim: 
- Clear Crystals From Swarovski 
- Clear Heritage Crystal 

Choose your color: 
- Polished Silver (-40) 
- Aurelia (-211)

Type: Wall Sconce
Width/Length: 15.5in / 39cm
Height: 21in / 53cm
Depth/Extension: 7.5in / 19cm
Hang Weight: 5lbs / 2.3kg
Tier Count: 2
Bulb Count: 3
Bulb Info: (3) E12, 60 MAX, B10**
Voltage: 110V / 220V / CCC","2992-1, 2992-2",15.5,7.5,21
2990,Sterling,Schonbek,Lighting > Wall Sconces,319,"*MADE TO ORDER 

In the eighteenth century advances in 
glassmaking techniques and the demands of 
rich patrons made all-glass chandeliers the 
ultimate statement of class. Sterling, an allcrystal chandelier with hand-formed crystal 
arms and finely cut pendants, column and 
dishes, is the ultimate illustration of historical 
chandeliersâ âdazzling by light.â 

Choose your trim: 
- Clear Crystals From Swarovski 
- Clear Heritage Crystal 

Choose your color: 
- Polished Silver (-40) 
- Aurelia (-211)

Type: Wall Sconce
Width/Length: 5in / 13cm
Height: 15in / 38cm
Depth/Extension: 8in / 20cm
Hang Weight: 2lbs / .9kg
Tier Count: 1
Bulb Count: 1
Bulb Info: (1) E12, 60 MAX, B10**
Voltage: 110V / 220V / CCC","2990-1, 2990-2",5,8,15
LR1010,Triandra,Schonbek,Lighting > Chandeliers,4745,"* MADE TO ORDER 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Heirloom Bronze (-76) 
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 18.5in / 47cm
Height: 28in / 71cm
Chain Length: 40in / 102cm
Hang Weight: 20lbs / 9kg
Bulb Count: 7
Bulb Info: (7) E12, 60 MAX, B10**
Voltage: 110V","LR1010-1, LR1010-2",18.5,18.5,28
LR1004,Triandra,Schonbek,Lighting > Flush Mount,2825,"* MADE TO ORDER 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Heirloom Bronze (-76) 
- Polished Stainless Steel (-401)

Type: Close to Ceiling
Width/Length: 18.5in / 47cm
Height: 15in / 38cm
Hang Weight: 10lbs / 4.5kg
Bulb Count: 5
Bulb Info: (5) E12, 40 MAX, B10**
Voltage: 110V
","LR1004-1, LR1004-2",18.5,18.5,15
LR1002,Triandra,Schonbek,Lighting > Wall Sconces,1325,"* MADE TO ORDER 

Choose your trim: 
- Clear Heritage Crystal 
- Clear Crystals From Swarovski 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Antique Silver (-48) 
- Heirloom Bronze (-76) 
- Polished Stainless Steel (-401)

Type: Wall Sconce
Width/Length: 10in / 25cm
Height: 16in / 41cm
Depth/Extension: 5in / 13cm
Hang Weight: 8lbs / 3.6kg
Bulb Count: 3
Bulb Info: (3) E12, 40 MAX, B10**
Voltage: 110V","LR1002-1, LR1002-2",10,5,16
5875,Trilliane,Schonbek,Lighting > Chandeliers,24435,"*MADE TO ORDER

A signature Schonbek chandelier, Trilliane
blends the grandeur of Antiquity with the
opulence of an all-crystal masterpiece.
Glimmering with inverted pendeloques, it is
created using a historically revolutionary
technique that evokes the rawness of mineral
crystal.

Choose your trim:
- Clear Crystals From Swarovski

Choose your color:
- Polished Silver (-40)

Type: Chandelier
Width/Length: 48in / 122cm
Height: 56in / 142cm
Chain Length: 126in / 320cm
Hang Weight: 156lbs / 70.2kg
Tier Count: 1
Bulb Count: 76
Bulb Info: (75) E12, 60 MAX, B10**
(1) E12, 60 MAX, G16-1/2**
Voltage: 110V / 220V / CCC
","5875-1, 5875-2",48,48,56
5873,Trilliane,Schonbek,Lighting > Chandeliers,11755,"*MADE TO ORDER 

A signature Schonbek chandelier, Trilliane 
blends the grandeur of Antiquity with the 
opulence of an all-crystal masterpiece. 
Glimmering with inverted pendeloques, it is 
created using a historically revolutionary 
technique that evokes the rawness of mineral 
crystal. 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- Polished Silver (-40)

Type: Chandelier
Width/Length: 33in / 84cm
Height: 35in / 89cm
Chain Length: 126in / 320cm
Hang Weight: 66lbs / 29.7kg
Tier Count: 1
Bulb Count: 53
Bulb Info: (52) E12, 60 MAX, B10**
(1) E12, 60 MAX, G16-1/2**
Voltage: 110V / 220V / CCC","5873-1, 5873-2",33,33,35
5872,Trilliane,Schonbek,Lighting > Chandeliers,8275,"*MADE TO ORDER 

A signature Schonbek chandelier, Trilliane 
blends the grandeur of Antiquity with the 
opulence of an all-crystal masterpiece. 
Glimmering with inverted pendeloques, it is 
created using a historically revolutionary 
technique that evokes the rawness of mineral 
crystal. 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- Polished Silver (-40)

Type: Chandelier
Width/Length: 28in / 71cm
Height: 30in / 76cm
Chain Length: 126in / 320cm
Hang Weight: 50lbs / 22.5kg
Tier Count: 1
Bulb Count: 40
Bulb Info: (39) E12, 60 MAX, B10**
(1) E12, 60 MAX, G16-1/2**
Voltage: 110V / 220V / CCC","5872-1, 5872-2",28,28,30
5858,Trilliane,Schonbek,Lighting > Chandeliers,9035,"*MADE TO ORDER 

A signature Schonbek chandelier, Trilliane 
blends the grandeur of Antiquity with the 
opulence of an all-crystal masterpiece. 
Glimmering with inverted pendeloques, it is 
created using a historically revolutionary 
technique that evokes the rawness of mineral 
crystal. 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- Polished Silver (-40)

Type: Chandelier
Width/Length: 24in / 61cm
Height: 24in / 61cm
Chain Length: 80in / 203cm
Hang Weight: 47lbs / 21.2kg
Tier Count: 1
Bulb Count: 24
Bulb Info: (24) E12, 60 MAX, B10**
Voltage: 110V / 220V / CCC","5858-1, 5858-2",24,24,24
GT1015,Tassau,Schonbek,Lighting > Chandeliers,6655,"* MADE TO ORDER 

Choose your trim:
- Clear Crystals From Swarovski

Choose your color:
- Jet Black (-55)
- Polished Stainless Steel (-401)
- White (-WH1)

Type: Chandelier
Width/Length: 41.5in / 105cm
Height: 30in / 76cm
Chain Length: 40in / 102cm
Hang Weight: 31lbs / 14kg
Tier Count: 2
Bulb Count: 15
Bulb Info: (15) E12, 60 MAX, B10**
Voltage: 110V","GT1015-1, GT1015-2",41.5,41.5,30
GT1025,Tassau,Schonbek,Lighting > Chandeliers,6655,"* MADE TO ORDER 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- Jet Black (-55) 
- Polished Stainless Steel (-401) 
- White (-WH1)

Type: Chandelier
Width/Length: 41.5in / 105cm
Height: 30in / 76cm
Chain Length: 40in / 102cm
Hang Weight: 31lbs / 14kg
Tier Count: 2
Bulb Count: 15
Bulb Info: (15) E12, 60 MAX, B10**
Voltage: 110V","GT1025-1, GT1025-2",41.5,41.5,30
GT1019,Tassau,Schonbek,Lighting > Chandeliers,4245,"* MADE TO ORDER 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- Jet Black (-55) 
- Polished Stainless Steel (-401) 
- White (-WH1)

Type: Chandelier
Width/Length: 31.5in / 80cm
Height: 25.5in / 65cm
Chain Length: 40in / 102cm
Hang Weight: 20lbs / 9kg
Bulb Count: 9
Bulb Info: (9) E12, 60 MAX, B10**
Voltage: 110V","GT1019-1, GT1019-2",31.5,31.5,25.5
GT1017,Tassau,Schonbek,Lighting > Chandeliers,3635,"* MADE TO ORDER 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- Jet Black (-55) 
- Polished Stainless Steel (-401) 
- White (-WH1)

Type: Chandelier
Width/Length: 26in / 66cm
Height: 25.5in / 65cm
Chain Length: 40in / 102cm
Hang Weight: 18lbs / 8.1kg
Bulb Count: 7
Bulb Info: (7) E12, 60 MAX, B10**
Voltage: 110V","GT1017-1, GT1017-2",26,26,25.5
GT1009,Tassau,Schonbek,Lighting > Chandeliers,4245,"* MADE TO ORDER 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- Jet Black (-55) 
- Polished Stainless Steel (-401) 
- White (-WH1)

Type: Chandelier
Width/Length: 31.5in / 80cm
Height: 25.5in / 65cm
Chain Length: 40in / 102cm
Hang Weight: 20lbs / 9kg
Bulb Count: 9
Bulb Info: (9) E12, 60 MAX, B10**
Voltage: 110V","GT1009-1, GT1009-2",31.5,31.5,25.5
GT1007,Tassau,Schonbek,Lighting > Chandeliers,3635,"* MADE TO ORDER 

Choose your trim: 
- Clear Crystals From Swarovski 

Choose your color: 
- Jet Black (-55) 
- Polished Stainless Steel (-401) 
- White (-WH1)

Type: Chandelier
Width/Length: 26in / 66cm
Height: 25.5in / 65cm
Chain Length: 40in / 102cm
Hang Weight: 18lbs / 8.1kg
Bulb Count: 7
Bulb Info: (7) E12, 60 MAX, B10**
Voltage: 110V","GT1007-1, GT1007-2",26,26,25.5
MA1012,Emilea,Schonbek,Lighting > Chandeliers,5965,"* MADE TO ORDER 

The Emilea chandelier offers a look that
combines the best of both worlds. Emilea has a
classic, cast arm structure interspersed with
crystal accents for a modern and sleek look,
and is a subtly elegant design perfect for
todayâs interiors.

Choose your trim:
- Clear Optic Crystal

Choose your color:
- White (-06)
- Heirloom Gold (-22)
- Etruscan Gold (-23)
- French Gold (-26) Premium Finish
- Antique Silver (-48)
- Jet Black (-55)
- Heirloom Bronze (-76)

Type: Chandelier
Width/Length: 33.5in / 85cm
Height: 31in / 79cm
Chain Length: 40in / 102cm
Hang Weight: 28lbs / 12.6kg
Tier Count: 1
Bulb Count: 12
Bulb Info: (12) E12, 40 MAX, B10**
Voltage: 110V / 220V / CCC","MA1012-1, MA1012-2",33.5,33.5,31
MA1002,Emilea,Schonbek,Lighting > Wall Sconces,1135,"* MADE TO ORDER 

The Emilea chandelier offers a look that 
combines the best of both worlds. Emilea has a 
classic, cast arm structure interspersed with 
crystal accents for a modern and sleek look, 
and is a subtly elegant design perfect for 
todayâs interiors. 

Choose your trim: 
- Clear Optic Crystal 

Choose your color: 
- White (-06) 
- Heirloom Gold (-22) 
- Etruscan Gold (-23) 
- French Gold (-26) Premium Finish 
- Antique Silver (-48) 
- Jet Black (-55) 
- Heirloom Bronze (-76)

Type: Wall Sconce
Width/Length: 13in / 33cm
Height: 20in / 51cm
Depth/Extension: 8.5in / 22cm
Hang Weight: 5lbs / 2.3kg
Tier Count: 1
Bulb Count: 2
Bulb Info: (2) E12, 40 MAX, B10**
Voltage: 110V / 220V / CCC","MA1002-1, MA1002-2",13,8.5,20
CH2413,Chantant,Schonbek,Lighting > Chandeliers,5975,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling
from a circular frame, as if punctuating the
notes of a Romantic opus. Choose from a
selection of more dramatic designs for a more
majestic space or minimalist, compact versions
for a discreet, yet splendid, statement.

Choose your trim:
- Clear Heritage Crystal

Choose your color:
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 24in / 61cm
Height: 79in / 201cm
Chain Length: 144in / 366cm
Hang Weight: 56lbs / 25.2kg
Tier Count: 1
Bulb Count: 6
Bulb Info: (6) GU10, 50 MAX, GU10**
Voltage: 110V","CH2413-1, CH2413-2",24,24,79
CH4813,Chantant,Schonbek,Lighting > Chandeliers,6065,"* MADE TO ORDER 

A dazzling symphony of crystal strands falling 
from a circular frame, as if punctuating the 
notes of a Romantic opus. Choose from a 
selection of more dramatic designs for a more 
majestic space or minimalist, compact versions 
for a discreet, yet splendid, statement. 

Choose your trim: 
- Clear Heritage Crystal 

Choose your color: 
- Polished Stainless Steel (-401)

Type: Pendant
Width/Length: 43in / 109cm
Height: 52in / 132cm
Depth/Extension: 22in / 56cm
Chain Length: 144in / 366cm
Hang Weight: 63lbs / 28.4kg
Tier Count: 1
Bulb Count: 8
Bulb Info: (8) GU10, 50 MAX, GU10**
Voltage: 110V","CH4813-1, CH4813-2",43,22,52
